"filename", "language", "Go", "Makefile", "Markdown", "Go Checksum File", "Go Module File", "Shell Script", "C", "YAML", "Go Template File", "Python", "JSON", "Properties", "Docker", "Go Work File", "comment", "blank", "total"
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\api_amd64.go", "Go", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 23, 151
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\api_compat.go", "Go", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 120
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\decode.go", "Go", 483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 67, 576
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\encode.go", "Go", 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 259
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\error.go", "Go", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 99
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\iterator.go", "Go", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 20, 164
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\node.go", "Go", 1481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 176, 1808
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\parser.go", "Go", 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 97, 618
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\search.go", "Go", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 31
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\sort.go", "Go", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 207
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\stubs_go115.go", "Go", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 55
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\ast\stubs_go120.go", "Go", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 55
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\bench-arm.sh", "Shell Script", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 14
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\bench.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 28, 23, 135
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\bench.sh", "Shell Script", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 27
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\check_branch_name.sh", "Shell Script", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\compat.go", "Go", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 19, 132
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\decoder\decoder_amd64.go", "Go", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 67
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\decoder\decoder_compat.go", "Go", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 30, 197
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\encoder\encoder_amd64.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 23, 108
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\encoder\encoder_compat.go", "Go", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 34, 235
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\go.work", "Go Work File", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 9
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\caching\fcache.go", "Go", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 18, 116
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\caching\hashing.go", "Go", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 41
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\caching\pcache.go", "Go", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 174
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\cpu\features.go", "Go", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 41
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\assembler_amd64_go116.go", "Go", 1694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 229, 2013
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\assembler_amd64_go117.go", "Go", 1673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 226, 1992
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\compiler.go", "Go", 945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 138, 1155
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\debug.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 70
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\decoder.go", "Go", 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 36, 255
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\errors.go", "Go", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 182
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\generic_amd64_go116.go", "Go", 600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 87, 777
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\generic_amd64_go117.go", "Go", 594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 90, 773
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\pools.go", "Go", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 143
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\primitives.go", "Go", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 47
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\stream.go", "Go", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 27, 218
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\stubs_go115.go", "Go", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 25, 111
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\stubs_go120.go", "Go", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 25, 111
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\types.go", "Go", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 59
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\decoder\utils.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 40
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\assembler_amd64_go116.go", "Go", 962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 160, 1199
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\assembler_amd64_go117.go", "Go", 956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 164, 1202
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\compiler.go", "Go", 734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 105, 886
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\debug_go116.go", "Go", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 67
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\debug_go117.go", "Go", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 27, 205
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\encoder.go", "Go", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 51, 328
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\errors.go", "Go", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 65
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\mapiter.go", "Go", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31, 200
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\pools.go", "Go", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 193
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\primitives.go", "Go", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 25, 168
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\sort.go", "Go", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 207
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\stream.go", "Go", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 84
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\stubs_go116.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 65
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\stubs_go117.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 66
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\stubs_go120.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 66
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\types.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 48
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\encoder\utils.go", "Go", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 53
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\jit\arch_amd64.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 68
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\jit\assembler_amd64.go", "Go", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 44, 282
"d:\workspace\GO\src\ctyun-code.srdcloud.cn\aiplat\cwai-watcher\vendor\github.com\bytedance\sonic\internal\jit\backend.go", "Go", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 121
